Ant,Do all ants build nests?,"No, not all ants build nests.",hard,medium,S10_set1_a1
Ant,Do all ants build nests?,NULL,hard,NULL,S10_set1_a1
Ant,Ultraviolet vision was first discovered in ants by Sir who in 1881?,John Lubbok,NULL,medium,S10_set1_a1
Ant,Do ants thrive in most ecosystems?,Yes.,NULL,easy,S10_set1_a1
Ant,Are several species of ants able to use the Earths magnetic field?,yes,NULL,easy,S10_set1_a1
Ant,Are termites actually more closely related to cockroaches as well as mantids?,"Yes, termites are actually more closely related to cockroaches as well as mantids.",NULL,easy,S10_set1_a1
Ant,Do some caterpillars produce vibrations as well as sounds?,yes,NULL,easy,S10_set1_a1
Ant,Did ants evolve from wasp-like ancestors in the mid-Cretaceous period between 110 and 130 million years ago and diversified after the rise of flowering plants?,yes,NULL,easy,S10_set1_a1
Ant,Is the ant a marsupial?,no,NULL,medium,S10_set1_a1
Ant,Are they easily identified by their elbowed antennae and a distinctive node-like structure that forms a slender waist?,"Yes, they are easily identified by their elbowed antennae and a distinctive node-like structure that forms a slender waist.",NULL,easy,S10_set1_a1
Antwerp,Is Antwerp a city?,Yes,easy,easy,S10_set3_a4
Antwerp,Is Antwerp a city?,NULL,easy,NULL,S10_set3_a4
Antwerp,Is Antwerp a municipality?,Yes,easy,easy,S10_set3_a4
Antwerp,Is Antwerp a municipality?,NULL,easy,NULL,S10_set3_a4
Antwerp,Is Antwerp in Belgium?,Yes,easy,easy,S10_set3_a4
Antwerp,Is Antwerp in Belgium?,NULL,easy,NULL,S10_set3_a4
Antwerp,What is Antwerp?,Antwerp is a city and municipality in Belgium.,medium,easy,S10_set3_a4
Antwerp,What is Antwerp?,NULL,medium,NULL,S10_set3_a4
Antwerp,What is the population of the city of Antwerp?,"Antwerp's population is 472,071.",medium,medium,S10_set3_a4
Antwerp,What is the population of the city of Antwerp?,NULL,medium,NULL,S10_set3_a4
Antwerp,Where is the city of Antwerp?,Antwerp is in Belgium,medium,medium,S10_set3_a4
Antwerp,Where is the city of Antwerp?,NULL,medium,NULL,S10_set3_a4
Antwerp,Why is Antwerp important to fashion?,Yes,hard,medium,S10_set3_a4
Antwerp,Why is Antwerp important to fashion?,NULL,hard,NULL,S10_set3_a4
Antwerp,Antwerp is to the east of what river?,Antwerp is to the east of the Scheldt river,hard,too hard,S10_set3_a4
Antwerp,Antwerp is to the east of what river?,NULL,hard,NULL,S10_set3_a4
Antwerp,How many municipalities does Antwerp have?,"None, Antwerp is a municipality.",hard,medium,S10_set3_a4
Antwerp,How many municipalities does Antwerp have?,NULL,hard,NULL,S10_set3_a4
Arabic_language,Is Arabic a Central Semitic language?,Yes,easy,easy,S10_set5_a3
Arabic_language,Is Arabic a Central Semitic language?,NULL,easy,NULL,S10_set5_a3
Arabic_language,Was Arabic a major vehicle of culture in Europe?,Yes,easy,easy,S10_set5_a3
Arabic_language,Was Arabic a major vehicle of culture in Europe?,NULL,easy,NULL,S10_set5_a3
Arabic_language,Is Arabic classified alongside Semitic languages?,Yes,easy,easy,S10_set5_a3
Arabic_language,Is Arabic classified alongside Semitic languages?,NULL,easy,NULL,S10_set5_a3
Arabic_language,How many people speak the Arabic language?,280 million people.,medium,easy,S10_set5_a3
Arabic_language,How many people speak the Arabic language?,NULL,medium,NULL,S10_set5_a3
Arabic_language,When was Arabic calligraphy invented?,Many styles were developed after 786.,medium,hard,S10_set5_a3
Arabic_language,When was Arabic calligraphy invented?,NULL,medium,NULL,S10_set5_a3
Arabic_language,Where is Arabic spoken?,The Middle East and North Africa,medium,medium,S10_set5_a3
Arabic_language,Where is Arabic spoken?,NULL,medium,NULL,S10_set5_a3
Arabic_language,Why is Arabic related to Islam?,Arabic is the liturgical language of Islam,hard,hard,S10_set5_a3
Arabic_language,Why is Arabic related to Islam?,NULL,hard,NULL,S10_set5_a3
Arabic_language,Why does Arabic heavily influence European languages?,"Arabic was a major vehicle of culture in Europe, and the Arab and European civilizations are geographically close.",hard,hard,S10_set5_a3
Arabic_language,Why does Arabic heavily influence European languages?,NULL,hard,NULL,S10_set5_a3
Arabic_language,"How do you say ""black"" in Arabic?",NULL,hard,NULL,S10_set5_a3
Arabic_language,Is Arabic the largest member of the Semitic language family?,yes,easy,easy,S10_set5_a3
Arabic_language,Is Arabic the largest member of the Semitic language family?,yes,easy,easy,S10_set5_a3
Arabic_language,Does Modern Standard Arabic continue to evolve like other languages?,yes,easy,easy,S10_set5_a3
Arabic_language,Does Modern Standard Arabic continue to evolve like other languages?,yes,easy,easy,S10_set5_a3
Arabic_language,Is Hassaniya Arabic spoken in Mauritania?,yes,easy,easy,S10_set5_a3
Arabic_language,Is Hassaniya Arabic spoken in Mauritania?,Yes,easy,easy,S10_set5_a3
Arabic_language,What is the only variety of modern Arabic that has acquired official language status?,maltese,medium,medium,S10_set5_a3
Arabic_language,What is the only variety of modern Arabic that has acquired official language status?,Maltese,medium,medium,S10_set5_a3
Arabic_language,Egyptian Arabic is spoken by how many in Egypt?,76 million,medium,medium,S10_set5_a3
Arabic_language,Egyptian Arabic is spoken by how many in Egypt?,76 million,medium,medium,S10_set5_a3
Arabic_language,Where are the Western Arabic numerals used?,North Africa,medium,medium,S10_set5_a3
Arabic_language,Where are the Western Arabic numerals used?,present-day North Africa,medium,medium,S10_set5_a3
Arabic_language,The most active Academies of Arabic Language are found where?,damascus and cairo,hard,medium,S10_set5_a3
Arabic_language,Hassan Massoudy is a master of what genre?,Hassan Massoudy,hard,medium,S10_set5_a3
Arabic_language,Hassan Massoudy is a master of what genre?,Arabic calligraphy,hard,hard,S10_set5_a3
Berlin,Is Berlin the capital city of Germany?,Berlin is the capital city of Germany.,easy,easy,S10_set3_a1
Berlin,Is Berlin the capital city of Germany?,yes,easy,easy,S10_set3_a1
Berlin,Is Berlin the largest city in Germany?,Berlin is Germany's largest city.,easy,easy,S10_set3_a1
Berlin,Is Berlin the largest city in Germany?,yes,easy,easy,S10_set3_a1
Berlin,Is Schloss Charlottenburg the largest existing palace in Berlin?,Schloss Charlottenburg is the largest existing palace in Berlin. ,easy,easy,S10_set3_a1
Berlin,Is Schloss Charlottenburg the largest existing palace in Berlin?,yes,easy,easy,S10_set3_a1
Berlin,Which building is the site of the German parliament?,The Reichstag building is the site of the German parliament. ,medium,easy,S10_set3_a1
Berlin,Which building is the site of the German parliament?,The Reichstag building,medium,medium,S10_set3_a1
Berlin,Which two sports events did the Olympiastadion host?,The Olympiastadion hosted the 1936 Summer Olympics and the 2006 FIFA World Cup final. ,medium,medium,S10_set3_a1
Berlin,Which two sports events did the Olympiastadion host?,the 1936 Summer Olympics and the 2006 FIFA World Cup final,medium,medium,S10_set3_a1
Berlin,Where is the Berliner Dom located?,The Berliner Dom is located on the Spree Island across from the site of the Berliner Stadtschloss and adjacent to the Lustgarten.,medium,medium,S10_set3_a1
Berlin,Where is the Berliner Dom located?,on the Spree Island,medium,medium,S10_set3_a1
Berlin,Which Berlin building did architect Norman Foster remodel in the 1990s?,The Reichstag building was remodeled by architect Norman Foster in the 1990s.,hard,medium,S10_set3_a1
Berlin,Which Berlin building did architect Norman Foster remodel in the 1990s?,Reichstag building,hard,hard,S10_set3_a1
Berlin,"Why is Vattenfall shifting towards reliance on cleaner, renewable energy sources?","Because burning lignite produces harmful emissions, Vattenfall has announced a commitment to shift towards reliance on cleaner, renewable energy sources.",hard,hard,S10_set3_a1
Berlin,"Why is Vattenfall shifting towards reliance on cleaner, renewable energy sources?",Because burning lignite produces harmful emissions,hard,medium,S10_set3_a1
Berlin,What are the names of the two zoos in Berlin?,The two zoos in Berlin are the Zoologischer Garten Berlin and the Tierpark Friedrichsfelde.,hard,hard,S10_set3_a1
Berlin,What are the names of the two zoos in Berlin?,Zoologischer Garten Berlin and Tierpark Friedrichsfelde,hard,hard,S10_set3_a1
Berlin,Is Berlin the headquarters of Springer?,"Yes, Berlin is the headquarters of Springer.",easy,medium,S10_set3_a1
Berlin,Is Berlin the headquarters of Springer?,NULL,easy,NULL,S10_set3_a1
Berlin,Does the Gendarmenmarkt border the French Cathedral?,"Yes, the Gendarmenmarkt borders the French Cathedral.",easy,medium,S10_set3_a1
Berlin,Does the Gendarmenmarkt border the French Cathedral?,NULL,easy,NULL,S10_set3_a1
Berlin,Is the Nauen plain north of Berlin?,"No, the Nauen plain stretches to the west of Berlin.",easy,hard,S10_set3_a1
Berlin,Is the Nauen plain north of Berlin?,NULL,easy,NULL,S10_set3_a1
Berlin,Where is the bust of Queen Nefertiti?,The bust of Queen Nefertiti is in the Altes Museum.,medium,hard,S10_set3_a1
Berlin,Where is the bust of Queen Nefertiti?,NULL,medium,NULL,S10_set3_a1
Berlin,Where does the German President live?,"The German President lives west of the center, Schloss Bellevue.",medium,hard,S10_set3_a1
Berlin,Where does the German President live?,NULL,medium,NULL,S10_set3_a1
Berlin,When did Berlin give up its status as a free Hanseatic city?,In 1451 Berlin gave up its status as a free Hanseatic city.,medium,medium,S10_set3_a1
Berlin,When did Berlin give up its status as a free Hanseatic city?,NULL,medium,NULL,S10_set3_a1
Berlin,Which is the busiest airport in Berlin?,Tegel International Airport is the busiest airport in Berlin.,hard,hard,S10_set3_a1
Berlin,Which is the busiest airport in Berlin?,NULL,hard,NULL,S10_set3_a1
Berlin,How many occupation zones was Germany divided into after the war?,Germany was divided into four occupation zones after the war.,hard,hard,S10_set3_a1
Berlin,How many occupation zones was Germany divided into after the war?,NULL,hard,NULL,S10_set3_a1
Berlin,Where was Popkomm held before moving to Berlin?,Popkomm was held in Cologne before moving to Berlin.,hard,hard,S10_set3_a1
Berlin,Where was Popkomm held before moving to Berlin?,NULL,hard,NULL,S10_set3_a1
Blaise_Pascal,Who was Blaise Pascal's father?,"His father, Étienne Pascal (1588–1651), who also had an interest in science and mathematics, was a local judge",easy,medium,S10_set4_a4
Blaise_Pascal,Who was Blaise Pascal's father?,Étienne Pascal.,easy,easy,S10_set4_a4
Blaise_Pascal,Was Pascal a French mathematician?,yes,easy,easy,S10_set4_a4
Blaise_Pascal,Was Pascal a French mathematician?,Yes.,easy,easy,S10_set4_a4
Blaise_Pascal,Did Pascal have poor health throughout his life?,yes,easy,easy,S10_set4_a4
Blaise_Pascal,Did Pascal have poor health throughout his life?,Yes.,easy,easy,S10_set4_a4
Blaise_Pascal,How old was Pascal when he lost his mother?,at the age of three,medium,medium,S10_set4_a4
Blaise_Pascal,How old was Pascal when he lost his mother?,3.,medium,easy,S10_set4_a4
Blaise_Pascal,Who was Pascal's younger sister?,Jacqueline,medium,medium,S10_set4_a4
Blaise_Pascal,Who was Pascal's younger sister?,Jacqueline.,medium,medium,S10_set4_a4
Blaise_Pascal,What led Pascal to his religious conversion?,Two basic influences led him to his conversion: sickness and Jansenism,medium,medium,S10_set4_a4
Blaise_Pascal,What led Pascal to his religious conversion?,sickness and Jansenism,medium,medium,S10_set4_a4
Blaise_Pascal,How old was Pascal when he died?,39,hard,too hard,S10_set4_a4
Blaise_Pascal,How old was Pascal when he died?,1662-08-19.,hard,medium,S10_set4_a4
Blaise_Pascal,Did Pascal write about cycloid before 1658?,no,hard,hard,S10_set4_a4
Blaise_Pascal,Is there a programming language called Pascal?,yes,hard,hard,S10_set4_a4
Blaise_Pascal,Is there a programming language called Pascal?,Yes.,hard,easy,S10_set4_a4
Blaise_Pascal,Crowds of believers came to see and kiss the thorn; all of Catholic where acclaimed a miracle?,Paris,NULL,medium,S10_set4_a4
Blaise_Pascal,Wasn't Blaise Pascal a work of Desargues on conic sections?,"Yes, it was",NULL,easy,S10_set4_a4
Blaise_Pascal,Who died the next morning?,Pascal.,NULL,hard,S10_set4_a4
Blaise_Pascal,When did his father die?,1651,NULL,hard,S10_set4_a4
Blaise_Pascal,When did his father die?,His father died in 1651.,NULL,medium,S10_set4_a4
Blaise_Pascal,"Was he a child prodigy who was educated by his father, a civil servant?",yes,NULL,medium,S10_set4_a4
Blaise_Pascal,"Was Pascal's earliest work in the natural and applied sciences where he made important contributions to the construction of mechanical calculators, the study of fluids, and clarified the concepts of pressure and vacuum by generalizing the work of Evangelista Torricelli?",Yes,NULL,easy,S10_set4_a4
Blaise_Pascal,Did Pascal also write in defense of the scientific method?,Yes,NULL,easy,S10_set4_a4
Butterfly,Do butterflies make sounds?,Some butterflies make sounds.,easy,medium,S10_set1_a6
Butterfly,Do butterflies make sounds?,NULL,easy,NULL,S10_set1_a6
Butterfly,Do butterflies have two eyes?,"Yes, butterflies have two eyes.",easy,easy,S10_set1_a6
Butterfly,Do butterflies have two eyes?,NULL,easy,NULL,S10_set1_a6
Butterfly,Does a black moth mean that someone has died?,In the Philippines a black butterfly or moth mean that someone has died.,easy,hard,S10_set1_a6
Butterfly,Does a black moth mean that someone has died?,NULL,easy,NULL,S10_set1_a6
Butterfly,What is the outer layer of the cuticle made of?,The outer layer of the cuticle is made of of a mixture of chitin and specialized proteins.,medium,easy,S10_set1_a6
Butterfly,What is the outer layer of the cuticle made of?,NULL,medium,NULL,S10_set1_a6
Butterfly,Where was there a vast swarm of butterflies?,In Kyoto there was a vast swarm of butterflies.,medium,medium,S10_set1_a6
Butterfly,Where was there a vast swarm of butterflies?,NULL,medium,NULL,S10_set1_a6
Butterfly,What butterfly is migratory?,The Monarch butterfly is migratory.,medium,easy,S10_set1_a6
Butterfly,What butterfly is migratory?,NULL,medium,NULL,S10_set1_a6
Butterfly,Do butterflies carry more pollen than Hymenoptera?,"No, butterflies carry less pollen than Hymenoptera.",hard,hard,S10_set1_a6
Butterfly,Do butterflies carry more pollen than Hymenoptera?,NULL,hard,NULL,S10_set1_a6
Butterfly,What allows the butterfly to evade predators?,A butterfly's hind wings allow the butterfly to evade predators.,hard,medium,S10_set1_a6
Butterfly,What allows the butterfly to evade predators?,NULL,hard,NULL,S10_set1_a6
Butterfly,What happens if a wing is removed?,If a ring is removed the other three will grow to a larger size.,hard,easy,S10_set1_a6
Butterfly,What happens if a wing is removed?,NULL,hard,NULL,S10_set1_a6
Cello,NULL,NULL,easy,NULL,S10_set2_a9
Cello,NULL,NULL,easy,NULL,S10_set2_a9
Cello,NULL,NULL,easy,NULL,S10_set2_a9
Cello,NULL,NULL,medium,NULL,S10_set2_a9
Cello,NULL,NULL,medium,NULL,S10_set2_a9
Cello,NULL,NULL,medium,NULL,S10_set2_a9
Cello,NULL,NULL,hard,NULL,S10_set2_a9
Cello,NULL,NULL,hard,NULL,S10_set2_a9
Cello,NULL,NULL,hard,NULL,S10_set2_a9
